review_date,total_value,cash,invested,num_positions,cash_weight_pct,top_holding,top_holding_weight
2024-07-31,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-08-07,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-08-14,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-08-21,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-08-28,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-09-04,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-09-11,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-09-18,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-09-25,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-10-02,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-10-09,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-10-16,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-10-23,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-10-30,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-11-06,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-11-13,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-11-20,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-11-27,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-12-04,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-12-11,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-12-18,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2024-12-25,49050.0,49050.0,0.0,1,100.0,SPY,0.0
2025-01-01,49050.0,49050.0,0.0,1,100.0,SPY,0.0
